id,PV output,PeriodStart,hours
6401,5135.069444,21-07-2019,17
6402,2640.699164,21-07-2019,18
6404,521.7638889,21-07-2019,20
6405,0,21-07-2019,21
6406,0,21-07-2019,22
6407,0,21-07-2019,23
6397,7325.972145,21-07-2019,13
6403,2344.269444,21-07-2019,19
6396,7549.141667,21-07-2019,12
6395,6359.771588,21-07-2019,11
6394,6754.613889,21-07-2019,10
6385,0,21-07-2019,1
6386,0,21-07-2019,2
6387,0,21-07-2019,3
6388,0,21-07-2019,4
6384,0,21-07-2019,0
6390,0,21-07-2019,6
6391,621.925,21-07-2019,7
6392,2141.408333,21-07-2019,8
6393,4091.025,21-07-2019,9
6389,0,21-07-2019,5
6421,7934.333333,22-07-2019,13
6430,0,22-07-2019,22
6429,0,22-07-2019,21
6428,258.4027778,22-07-2019,20
6427,1572.516667,22-07-2019,19
6426,3587.961003,22-07-2019,18
6425,3154.944444,22-07-2019,17
6424,6199.608333,22-07-2019,16
6423,6673.202778,22-07-2019,15
6422,8526.334262,22-07-2019,14
6420,8077.905556,22-07-2019,12
6431,0,22-07-2019,23
6418,6172.277778,22-07-2019,10
6408,0,22-07-2019,0
6409,0,22-07-2019,1
6410,0,22-07-2019,2
6411,0,22-07-2019,3
6412,0,22-07-2019,4
6419,7321.512535,22-07-2019,11
6414,178.6044568,22-07-2019,6
6415,1587.922222,22-07-2019,7
6416,3192.475,22-07-2019,8
6417,4575.702778,22-07-2019,9
6413,0,22-07-2019,5
6445,8380.305556,23-07-2019,13
6454,0,23-07-2019,22
6453,0,23-07-2019,21
6452,426.6666667,23-07-2019,20
6451,2047.616667,23-07-2019,19
6450,3757.247222,23-07-2019,18
6449,5444.732591,23-07-2019,17
6448,6876.544444,23-07-2019,16
6447,7723.239554,23-07-2019,15
6446,8249.558333,23-07-2019,14
6444,8144.35,23-07-2019,12
6455,0,23-07-2019,23
6442,6404.230556,23-07-2019,10
6432,0,23-07-2019,0
6433,0,23-07-2019,1
6434,0,23-07-2019,2
6435,0,23-07-2019,3
6436,0,23-07-2019,4
6443,7525.64624,23-07-2019,11
6438,133.6111111,23-07-2019,6
6439,1495.239554,23-07-2019,7
6440,3213.666667,23-07-2019,8
6441,4948.377778,23-07-2019,9
6437,0,23-07-2019,5
6469,7999.036111,24-07-2019,13
6470,7834.952646,24-07-2019,14
6471,7335.516667,24-07-2019,15
6472,6437.494444,24-07-2019,16
6473,5150.827298,24-07-2019,17
6475,1427.779944,24-07-2019,19
6476,348.6722222,24-07-2019,20
6477,0,24-07-2019,21
6478,0,24-07-2019,22
6468,7791.505556,24-07-2019,12
6474,3474.030556,24-07-2019,18
6479,0,24-07-2019,23
6467,7171.584958,24-07-2019,11
6465,4718.294444,24-07-2019,9
6464,3001.061111,24-07-2019,8
6463,1402.577778,24-07-2019,7
6462,120.2284123,24-07-2019,6
6461,0,24-07-2019,5
6460,0,24-07-2019,4
6459,0,24-07-2019,3
6458,0,24-07-2019,2
6457,0,24-07-2019,1
6456,0,24-07-2019,0
6466,6217.180556,24-07-2019,10
6494,8085.041667,25-07-2019,14
6495,7596.997222,25-07-2019,15
6496,6865.980556,25-07-2019,16
6497,5924.153203,25-07-2019,17
6493,8273.083565,25-07-2019,13
6499,1083.313889,25-07-2019,19
6500,109.5821727,25-07-2019,20
6501,0,25-07-2019,21
6502,0,25-07-2019,22
6498,2132.155556,25-07-2019,18
6492,7952.300836,25-07-2019,12
6503,0,25-07-2019,23
6490,6325.766667,25-07-2019,10
6480,0,25-07-2019,0
6481,0,25-07-2019,1
6482,0,25-07-2019,2
6483,0,25-07-2019,3
6484,0,25-07-2019,4
6491,7357.841667,25-07-2019,11
6486,155.1611111,25-07-2019,6
6487,1465.977778,25-07-2019,7
6488,3169.401114,25-07-2019,8
6489,4871.775,25-07-2019,9
6485,0,25-07-2019,5
6526,0,26-07-2019,22
6525,0,26-07-2019,21
6524,0,26-07-2019,20
6523,0,26-07-2019,19
6522,839.9444444,26-07-2019,18
6521,5034.911111,26-07-2019,17
6520,6541.627778,26-07-2019,16
6519,7228.455556,26-07-2019,15
6518,7627.063889,26-07-2019,14
6517,8006.228412,26-07-2019,13
6516,7718.6,26-07-2019,12
6527,0,26-07-2019,23
6514,5687.588889,26-07-2019,10
6504,0,26-07-2019,0
6505,0,26-07-2019,1
6506,0,26-07-2019,2
6507,0,26-07-2019,3
6508,0,26-07-2019,4
6515,6930.632312,26-07-2019,11
6510,0,26-07-2019,6
6511,507.1225627,26-07-2019,7
6512,2579.794444,26-07-2019,8
6513,2985.041667,26-07-2019,9
6509,0,26-07-2019,5
6541,7502.208333,27-07-2019,13
6542,7927.083333,27-07-2019,14
6543,2251.495822,27-07-2019,15
6544,1043.686111,27-07-2019,16
6545,1994.097222,27-07-2019,17
6547,2293.891365,27-07-2019,19
6548,208.5055556,27-07-2019,20
6549,0,27-07-2019,21
6550,0,27-07-2019,22
6540,7996.425,27-07-2019,12
6546,4132.597222,27-07-2019,18
6551,0,27-07-2019,23
6539,6757.529248,27-07-2019,11
6537,4050.569444,27-07-2019,9
6538,5122.744444,27-07-2019,10
6528,0,27-07-2019,0
6529,0,27-07-2019,1
6530,0,27-07-2019,2
6531,0,27-07-2019,3
6533,0,27-07-2019,5
6534,113.4861111,27-07-2019,6
6535,1068.497222,27-07-2019,7
6536,2104.272222,27-07-2019,8
6532,0,27-07-2019,4
6575,0,28-07-2019,23
6565,1628.844444,28-07-2019,13
6566,1278.428969,28-07-2019,14
6567,1691.5,28-07-2019,15
6568,1045.197222,28-07-2019,16
6571,0,28-07-2019,19
6570,216.6,28-07-2019,18
6572,0,28-07-2019,20
6573,0,28-07-2019,21
6564,1613,28-07-2019,12
6569,702.4305556,28-07-2019,17
6574,0,28-07-2019,22
6563,1482.713889,28-07-2019,11
6561,1362.511111,28-07-2019,9
6552,0,28-07-2019,0
6553,0,28-07-2019,1
6554,0,28-07-2019,2
6555,0,28-07-2019,3
6562,1606.191667,28-07-2019,10
6557,0,28-07-2019,5
6558,0,28-07-2019,6
6559,0,28-07-2019,7
6560,594.1699164,28-07-2019,8
6556,0,28-07-2019,4
6590,6252.961003,29-07-2019,14
6599,0,29-07-2019,23
6598,0,29-07-2019,22
6597,0,29-07-2019,21
6596,238.7660167,29-07-2019,20
6595,787.7,29-07-2019,19
6594,1920.558333,29-07-2019,18
6593,2919.408333,29-07-2019,17
6592,5037.6,29-07-2019,16
6591,3882.994429,29-07-2019,15
6589,2528.438889,29-07-2019,13
6588,5253.975,29-07-2019,12
6576,0,29-07-2019,0
6587,7013.78273,29-07-2019,11
6577,0,29-07-2019,1
6578,0,29-07-2019,2
6580,0,29-07-2019,4
6581,0,29-07-2019,5
6579,0,29-07-2019,3
6583,1234.280556,29-07-2019,7
6584,2150.586111,29-07-2019,8
6585,4990.538889,29-07-2019,9
6586,6027.780556,29-07-2019,10
6582,0,29-07-2019,6
6617,3223.883008,30-07-2019,17
6614,8288.470752,30-07-2019,14
6615,6722.394444,30-07-2019,15
6616,6477.158333,30-07-2019,16
6618,1756.373259,30-07-2019,18
6613,8365.558333,30-07-2019,13
6620,0,30-07-2019,20
6621,0,30-07-2019,21
6622,0,30-07-2019,22
6623,0,30-07-2019,23
6619,512.9361111,30-07-2019,19
6612,8127.241667,30-07-2019,12
6600,0,30-07-2019,0
6610,6505.566667,30-07-2019,10
6609,4948.947075,30-07-2019,9
6608,3113.736111,30-07-2019,8
6607,1121.113889,30-07-2019,7
6606,0,30-07-2019,6
6605,0,30-07-2019,5
6604,0,30-07-2019,4
6603,0,30-07-2019,3
6602,0,30-07-2019,2
6601,0,30-07-2019,1
6611,7555.786111,30-07-2019,11
6638,3801.905556,31-07-2019,14
6639,4199.08078,31-07-2019,15
6640,3896.522222,31-07-2019,16
6641,5365.625,31-07-2019,17
6642,4352.880223,31-07-2019,18
6647,0,31-07-2019,23
6644,410.8861111,31-07-2019,20
6645,0,31-07-2019,21
6646,0,31-07-2019,22
6637,7515.674095,31-07-2019,13
6643,2580.102778,31-07-2019,19
6636,4928.444444,31-07-2019,12
6635,6932.086111,31-07-2019,11
6634,5792.705556,31-07-2019,10
6625,0,31-07-2019,1
6626,0,31-07-2019,2
6627,0,31-07-2019,3
6628,0,31-07-2019,4
6624,0,31-07-2019,0
6630,0,31-07-2019,6
6631,14.08888889,31-07-2019,7
6632,1237.576602,31-07-2019,8
6633,2653.558333,31-07-2019,9
6629,0,31-07-2019,5
6661,8579.819444,01-08-2019,13
6670,0,01-08-2019,22
6669,0,01-08-2019,21
6668,0,01-08-2019,20
6667,1039.583333,01-08-2019,19
6666,2070.679666,01-08-2019,18
6665,3791.341667,01-08-2019,17
6664,6953.680556,01-08-2019,16
6663,6836.583333,01-08-2019,15
6662,8308.568245,01-08-2019,14
6660,8341.411111,01-08-2019,12
6671,0,01-08-2019,23
6658,6300.370474,01-08-2019,10
6648,0,01-08-2019,0
6649,0,01-08-2019,1
6650,0,01-08-2019,2
6651,0,01-08-2019,3
6652,0,01-08-2019,4
6659,7546.575,01-08-2019,11
6654,0,01-08-2019,6
6655,1788.278607,01-08-2019,7
6656,3018.016667,01-08-2019,8
6657,4965.847222,01-08-2019,9
6653,0,01-08-2019,5
6685,4857.15,02-08-2019,13
6686,7741.337047,02-08-2019,14
6687,5150.541667,02-08-2019,15
6688,6376.263889,02-08-2019,16
6689,3773.094708,02-08-2019,17
6691,1093.102778,02-08-2019,19
6692,22.56944444,02-08-2019,20
6693,0,02-08-2019,21
6694,0,02-08-2019,22
6684,6852.902778,02-08-2019,12
6690,3138.683333,02-08-2019,18
6695,0,02-08-2019,23
6683,5053.266667,02-08-2019,11
6681,670.65,02-08-2019,9
6680,530.5933148,02-08-2019,8
6679,490.4833333,02-08-2019,7
6678,24.15895954,02-08-2019,6
6677,0,02-08-2019,5
6676,0,02-08-2019,4
6675,0,02-08-2019,3
6674,0,02-08-2019,2
6673,0,02-08-2019,1
6672,0,02-08-2019,0
6682,2124.113889,02-08-2019,10
6711,5637.10585,03-08-2019,15
6712,5366.066667,03-08-2019,16
6713,4894.694444,03-08-2019,17
6714,3439.896936,03-08-2019,18
6710,6350.813889,03-08-2019,14
6716,205.8444444,03-08-2019,20
6717,0,03-08-2019,21
6718,0,03-08-2019,22
6719,0,03-08-2019,23
6715,1559.786111,03-08-2019,19
6709,7758.220056,03-08-2019,13
6708,7523.316667,03-08-2019,12
6696,0,03-08-2019,0
6706,6368.202778,03-08-2019,10
6705,4768.830556,03-08-2019,9
6704,3019.626741,03-08-2019,8
6703,1406.75,03-08-2019,7
6702,26.01440922,03-08-2019,6
6701,0,03-08-2019,5
6700,0,03-08-2019,4
6699,0,03-08-2019,3
6698,0,03-08-2019,2
6697,0,03-08-2019,1
6707,6932.83844,03-08-2019,11
6734,8198.777159,04-08-2019,14
6735,7605.722222,04-08-2019,15
6736,6715.672222,04-08-2019,16
6737,5105.877778,04-08-2019,17
6743,0,04-08-2019,23
6739,1485.158333,04-08-2019,19
6741,0,04-08-2019,21
6742,0,04-08-2019,22
6733,8338.919444,04-08-2019,13
6738,3583.735376,04-08-2019,18
6732,8138.520891,04-08-2019,12
6740,199.3777778,04-08-2019,20
6730,6364.877778,04-08-2019,10
6731,7427.963889,04-08-2019,11
6721,0,04-08-2019,1
6722,0,04-08-2019,2
6723,0,04-08-2019,3
6724,0,04-08-2019,4
6720,0,04-08-2019,0
6726,0,04-08-2019,6
6727,1123.222222,04-08-2019,7
6728,2720.802778,04-08-2019,8
6729,4787.422222,04-08-2019,9
6725,0,04-08-2019,5
6758,6772.375,05-08-2019,14
6759,7682.536111,05-08-2019,15
6760,6604.451253,05-08-2019,16
6761,5535.316667,05-08-2019,17
6763,1228.857939,05-08-2019,19
6764,0,05-08-2019,20
6765,0,05-08-2019,21
6766,0,05-08-2019,22
6757,8525.097222,05-08-2019,13
6767,0,05-08-2019,23
6762,3101.658333,05-08-2019,18
6756,7933.456825,05-08-2019,12
6752,1787.069444,05-08-2019,8
6754,5800.622222,05-08-2019,10
6753,3780.972222,05-08-2019,9
6751,401.6406685,05-08-2019,7
6750,0,05-08-2019,6
6749,0,05-08-2019,5
6748,-75,05-08-2019,4
6747,0,05-08-2019,3
6746,0,05-08-2019,2
6745,0,05-08-2019,1
6744,0,05-08-2019,0
6755,6282.694444,05-08-2019,11
6785,3509.597222,06-08-2019,17
6782,2569.044444,06-08-2019,14
6783,1389.314607,06-08-2019,15
6784,5089.29661,06-08-2019,16
6786,1228.805014,06-08-2019,18
6781,5148.183844,06-08-2019,13
6788,1.133333333,06-08-2019,20
6789,0,06-08-2019,21
6790,0,06-08-2019,22
6791,0,06-08-2019,23
6787,4.497222222,06-08-2019,19
6780,4028.686111,06-08-2019,12
6768,0,06-08-2019,0
6778,2379.880556,06-08-2019,10
6769,0,06-08-2019,1
6770,0,06-08-2019,2
6771,0,06-08-2019,3
6772,0,06-08-2019,4
6779,1063.416667,06-08-2019,11
6774,0,06-08-2019,6
6775,46.3454039,06-08-2019,7
6776,557.0388889,06-08-2019,8
6777,565.5555556,06-08-2019,9
6773,0,06-08-2019,5
6806,4029.805556,07-08-2019,14
6815,0,07-08-2019,23
6814,0,07-08-2019,22
6813,0,07-08-2019,21
6812,0,07-08-2019,20
6811,346.7722222,07-08-2019,19
6810,1191.705556,07-08-2019,18
6809,1096.768802,07-08-2019,17
6808,2723.05,07-08-2019,16
6807,4276.836111,07-08-2019,15
6805,4364.214485,07-08-2019,13
6804,2186.05,07-08-2019,12
6792,0,07-08-2019,0
6803,2131.205556,07-08-2019,11
6793,0,07-08-2019,1
6794,0,07-08-2019,2
6796,0,07-08-2019,4
6797,0,07-08-2019,5
6795,0,07-08-2019,3
6799,177.7888889,07-08-2019,7
6800,0,07-08-2019,8
6801,444.5388889,07-08-2019,9
6802,977.5361111,07-08-2019,10
6798,0,07-08-2019,6
6833,5159.147222,08-08-2019,17
6830,8038.9,08-08-2019,14
6831,7596.236769,08-08-2019,15
6832,6666.027778,08-08-2019,16
6834,3180.191667,08-08-2019,18
6829,8383.356546,08-08-2019,13
6836,105,08-08-2019,20
6837,0,08-08-2019,21
6838,0,08-08-2019,22
6839,0,08-08-2019,23
6835,1682.306407,08-08-2019,19
6828,7976.875,08-08-2019,12
6816,0,08-08-2019,0
6826,6154.691667,08-08-2019,10
6825,3517.394444,08-08-2019,9
6824,1450.799443,08-08-2019,8
6823,412.7527778,08-08-2019,7
6822,0,08-08-2019,6
6821,0,08-08-2019,5
6820,0,08-08-2019,4
6819,0,08-08-2019,3
6818,0,08-08-2019,2
6817,0,08-08-2019,1
6827,7441.011111,08-08-2019,11
6854,7867.377778,09-08-2019,14
6855,7371.685237,09-08-2019,15
6856,5550.666667,09-08-2019,16
6857,1775.008333,09-08-2019,17
6858,1360.819444,09-08-2019,18
6863,0,09-08-2019,23
6860,8.3,09-08-2019,20
6861,0,09-08-2019,21
6862,0,09-08-2019,22
6853,7995.336111,09-08-2019,13
6859,655.2869081,09-08-2019,19
6852,7747.752089,09-08-2019,12
6840,0,09-08-2019,0
6850,5822.9,09-08-2019,10
6841,0,09-08-2019,1
6842,0,09-08-2019,2
6843,0,09-08-2019,3
6844,0,09-08-2019,4
6851,7066.688889,09-08-2019,11
6846,0,09-08-2019,6
6847,1256.066667,09-08-2019,7
6848,1966.922222,09-08-2019,8
6849,4584.175,09-08-2019,9
6845,0,09-08-2019,5
6877,6598.216667,10-08-2019,13
6886,0,10-08-2019,22
6885,0,10-08-2019,21
6884,41.93871866,10-08-2019,20
6883,722.1277778,10-08-2019,19
6882,2901.130556,10-08-2019,18
6881,2955.519444,10-08-2019,17
6880,5455.002786,10-08-2019,16
6879,5206.683333,10-08-2019,15
6878,4939.197772,10-08-2019,14
6887,0,10-08-2019,23
6876,4927.986111,10-08-2019,12
6874,1360.466667,10-08-2019,10
6875,3010.994444,10-08-2019,11
6864,0,10-08-2019,0
6865,0,10-08-2019,1
6867,0,10-08-2019,3
6868,0,10-08-2019,4
6866,0,10-08-2019,2
6870,0,10-08-2019,6
6871,0,10-08-2019,7
6872,15.88579387,10-08-2019,8
6873,482.9,10-08-2019,9
6869,0,10-08-2019,5
6905,779.3305556,11-08-2019,17
6902,8245.061111,11-08-2019,14
6903,6004.072423,11-08-2019,15
6904,4637.9,11-08-2019,16
6906,318.7611111,11-08-2019,18
6901,8557.325,11-08-2019,13
6908,0,11-08-2019,20
6909,0,11-08-2019,21
6910,0,11-08-2019,22
6911,0,11-08-2019,23
6907,499.0305556,11-08-2019,19
6900,8273.526462,11-08-2019,12
6899,7418.841667,11-08-2019,11
6898,6253.886111,11-08-2019,10
6889,0,11-08-2019,1
6890,0,11-08-2019,2
6891,0,11-08-2019,3
6892,0,11-08-2019,4
6888,0,11-08-2019,0
6894,0,11-08-2019,6
6895,902.825,11-08-2019,7
6896,2668.816667,11-08-2019,8
6897,4619.281337,11-08-2019,9
6893,0,11-08-2019,5
6925,7422.444444,12-08-2019,13
6934,0,12-08-2019,22
6933,0,12-08-2019,21
6932,67.08333333,12-08-2019,20
6931,1945.51532,12-08-2019,19
6930,2129.775,12-08-2019,18
6929,1921.647222,12-08-2019,17
6928,2501.722222,12-08-2019,16
6927,5931.495822,12-08-2019,15
6926,6477.733333,12-08-2019,14
6924,6752.419444,12-08-2019,12
6935,0,12-08-2019,23
6922,1503.366667,12-08-2019,10
6912,0,12-08-2019,0
6913,0,12-08-2019,1
6914,0,12-08-2019,2
6915,0,12-08-2019,3
6916,0,12-08-2019,4
6923,2465.725,12-08-2019,11
6918,0,12-08-2019,6
6919,460.5944444,12-08-2019,7
6920,1172.158333,12-08-2019,8
6921,702.637883,12-08-2019,9
6917,0,12-08-2019,5
6949,4926.319444,13-08-2019,13
6950,6126.5,13-08-2019,14
6951,7914.370474,13-08-2019,15
6952,5181.897222,13-08-2019,16
6953,4836.166667,13-08-2019,17
6955,1761.994444,13-08-2019,19
6956,0,13-08-2019,20
6957,0,13-08-2019,21
6958,0,13-08-2019,22
6948,5233.504178,13-08-2019,12
6954,2255.688022,13-08-2019,18
6959,0,13-08-2019,23
6947,5238.780556,13-08-2019,11
6945,3011.313889,13-08-2019,9
6944,1981.072423,13-08-2019,8
6943,533.625,13-08-2019,7
6942,0,13-08-2019,6
6941,0,13-08-2019,5
6940,0,13-08-2019,4
6939,0,13-08-2019,3
6938,0,13-08-2019,2
6937,0,13-08-2019,1
6936,0,13-08-2019,0
6946,5334.622222,13-08-2019,10
6975,7667.919444,14-08-2019,15
6976,6575.722222,14-08-2019,16
6977,5200.113889,14-08-2019,17
6978,3327.662953,14-08-2019,18
6974,8194.384401,14-08-2019,14
6980,4.930555556,14-08-2019,20
6981,0,14-08-2019,21
6982,0,14-08-2019,22
6983,0,14-08-2019,23
6979,1396.558333,14-08-2019,19
6973,8431.430556,14-08-2019,13
6972,8195.038889,14-08-2019,12
6960,0,14-08-2019,0
6970,6202.7,14-08-2019,10
6969,4563.119777,14-08-2019,9
6968,2704.483333,14-08-2019,8
6967,825.2388889,14-08-2019,7
6966,0,14-08-2019,6
6965,0,14-08-2019,5
6964,0,14-08-2019,4
6963,0,14-08-2019,3
6962,0,14-08-2019,2
6961,0,14-08-2019,1
6971,7439.127778,14-08-2019,11
6998,4755.366667,15-08-2019,14
6999,7752.997222,15-08-2019,15
7000,6808.697222,15-08-2019,16
7001,4993.033426,15-08-2019,17
7007,0,15-08-2019,23
7003,1029.35,15-08-2019,19
7005,0,15-08-2019,21
7006,0,15-08-2019,22
6997,3691.504178,15-08-2019,13
7002,2672.358333,15-08-2019,18
6996,3434.886111,15-08-2019,12
7004,32.25905292,15-08-2019,20
6994,2991.693593,15-08-2019,10
6995,7033.802778,15-08-2019,11
6985,0,15-08-2019,1
6986,0,15-08-2019,2
6987,0,15-08-2019,3
6988,0,15-08-2019,4
6984,0,15-08-2019,0
6990,0,15-08-2019,6
6991,234.3944444,15-08-2019,7
6992,1713.708333,15-08-2019,8
6993,2734.113889,15-08-2019,9
6989,0,15-08-2019,5
7022,7525.658333,16-08-2019,14
7023,7575.166667,16-08-2019,15
7024,6289.427778,16-08-2019,16
7025,4341.063889,16-08-2019,17
7027,1201.766667,16-08-2019,19
7028,0,16-08-2019,20
7029,0,16-08-2019,21
7030,0,16-08-2019,22
7021,7965.479109,16-08-2019,13
7031,0,16-08-2019,23
7026,3323.913649,16-08-2019,18
7020,7544.722222,16-08-2019,12
7016,2536.127778,16-08-2019,8
7018,6145.869081,16-08-2019,10
7017,4359.063889,16-08-2019,9
7015,746.3277778,16-08-2019,7
7014,0,16-08-2019,6
7013,0,16-08-2019,5
7012,0,16-08-2019,4
7011,0,16-08-2019,3
7010,0,16-08-2019,2
7009,0,16-08-2019,1
7008,0,16-08-2019,0
7019,6515.713889,16-08-2019,11
7049,2711.038889,17-08-2019,17
7046,3296.958333,17-08-2019,14
7047,3377.286908,17-08-2019,15
7048,2836.063889,17-08-2019,16
7050,1715.348189,17-08-2019,18
7045,4631.744444,17-08-2019,13
7052,0,17-08-2019,20
7053,0,17-08-2019,21
7054,0,17-08-2019,22
7055,0,17-08-2019,23
7051,479.5638889,17-08-2019,19
7044,4847.771588,17-08-2019,12
7032,0,17-08-2019,0
7042,3178.725,17-08-2019,10
7033,0,17-08-2019,1
7034,0,17-08-2019,2
7035,0,17-08-2019,3
7036,0,17-08-2019,4
7043,4841.122222,17-08-2019,11
7038,0,17-08-2019,6
7039,299.0027778,17-08-2019,7
7040,1634.630556,17-08-2019,8
7041,2453.616667,17-08-2019,9
7037,0,17-08-2019,5
7070,7654.153203,18-08-2019,14
7079,0,18-08-2019,23
7078,0,18-08-2019,22
7077,0,18-08-2019,21
7076,0,18-08-2019,20
7075,601.0527778,18-08-2019,19
7074,1644.164345,18-08-2019,18
7073,4500.447222,18-08-2019,17
7072,6200.388889,18-08-2019,16
7071,5277.977778,18-08-2019,15
7069,7815.85,18-08-2019,13
7068,7515.211111,18-08-2019,12
7056,0,18-08-2019,0
7067,6913.735376,18-08-2019,11
7057,0,18-08-2019,1
7058,0,18-08-2019,2
7060,0,18-08-2019,4
7061,0,18-08-2019,5
7059,0,18-08-2019,3
7063,594.925,18-08-2019,7
7064,2372.563889,18-08-2019,8
7065,4253.797222,18-08-2019,9
7066,5791.555556,18-08-2019,10
7062,0,18-08-2019,6
7097,1150.975,19-08-2019,17
7094,3264.744444,19-08-2019,14
7095,998.825,19-08-2019,15
7096,1297.986072,19-08-2019,16
7098,156.7166667,19-08-2019,18
7093,3759.230556,19-08-2019,13
7100,0,19-08-2019,20
7101,0,19-08-2019,21
7102,0,19-08-2019,22
7103,0,19-08-2019,23
7099,0,19-08-2019,19
7092,2987.286111,19-08-2019,12
7080,0,19-08-2019,0
7090,3107.56546,19-08-2019,10
7089,2093.644444,19-08-2019,9
7088,1114.866667,19-08-2019,8
7087,211.2361111,19-08-2019,7
7086,0,19-08-2019,6
7085,0,19-08-2019,5
7084,0,19-08-2019,4
7083,0,19-08-2019,3
7082,0,19-08-2019,2
7081,0,19-08-2019,1
7091,3954.941667,19-08-2019,11
7118,1287.719444,20-08-2019,14
7119,926.7833333,20-08-2019,15
7120,859.7527778,20-08-2019,16
7121,405.55,20-08-2019,17
7122,0,20-08-2019,18
7127,0,20-08-2019,23
7124,0,20-08-2019,20
7125,0,20-08-2019,21
7126,0,20-08-2019,22
7117,1631.661111,20-08-2019,13
7123,0,20-08-2019,19
7116,1762.313889,20-08-2019,12
7104,0,20-08-2019,0
7114,1549.761111,20-08-2019,10
7105,0,20-08-2019,1
7106,0,20-08-2019,2
7107,0,20-08-2019,3
7108,0,20-08-2019,4
7115,2255.16156,20-08-2019,11
7110,0,20-08-2019,6
7111,0,20-08-2019,7
7112,110.4333333,20-08-2019,8
7113,865.85,20-08-2019,9
7109,0,20-08-2019,5
7141,8882.754875,21-08-2019,13
7150,0,21-08-2019,22
7149,0,21-08-2019,21
7148,0,21-08-2019,20
7147,369.1977716,21-08-2019,19
7146,2246.972222,21-08-2019,18
7145,3184.383333,21-08-2019,17
7144,5581.348189,21-08-2019,16
7143,7732.763889,21-08-2019,15
7142,8649.547222,21-08-2019,14
7151,0,21-08-2019,23
7140,8548.008333,21-08-2019,12
7138,6371.769444,21-08-2019,10
7139,7480.752778,21-08-2019,11
7128,0,21-08-2019,0
7129,0,21-08-2019,1
7131,0,21-08-2019,3
7132,0,21-08-2019,4
7130,0,21-08-2019,2
7134,0,21-08-2019,6
7135,781.125,21-08-2019,7
7136,1386.259053,21-08-2019,8
7137,4152.283333,21-08-2019,9
7133,0,21-08-2019,5
7169,4764.280556,22-08-2019,17
7166,6013.097222,22-08-2019,14
7167,6801.724234,22-08-2019,15
7168,6417.052778,22-08-2019,16
7170,2801.419444,22-08-2019,18
7165,4089.743733,22-08-2019,13
7172,0,22-08-2019,20
7173,0,22-08-2019,21
7174,0,22-08-2019,22
7175,0,22-08-2019,23
7171,874.2555556,22-08-2019,19
7164,4647.908333,22-08-2019,12
7163,3385.277778,22-08-2019,11
7162,3854.338889,22-08-2019,10
7161,2634.113889,22-08-2019,9
7160,1514.308333,22-08-2019,8
7159,654.8272981,22-08-2019,7
7158,0,22-08-2019,6
7157,0,22-08-2019,5
7156,0,22-08-2019,4
7155,0,22-08-2019,3
7154,0,22-08-2019,2
7153,0,22-08-2019,1
7152,0,22-08-2019,0
7190,5019.077778,23-08-2019,14
7191,6107.988889,23-08-2019,15
7192,5888.284123,23-08-2019,16
7193,4582.080556,23-08-2019,17
7194,2654.052778,23-08-2019,18
7199,0,23-08-2019,23
7196,0,23-08-2019,20
7197,0,23-08-2019,21
7198,0,23-08-2019,22
7189,4799.325,23-08-2019,13
7195,804.1169916,23-08-2019,19
7188,5225.860724,23-08-2019,12
7187,4366.552778,23-08-2019,11
7186,3157.961111,23-08-2019,10
7177,0,23-08-2019,1
7178,0,23-08-2019,2
7179,0,23-08-2019,3
7180,0,23-08-2019,4
7176,0,23-08-2019,0
7182,0,23-08-2019,6
7183,0,23-08-2019,7
7184,902.2361111,23-08-2019,8
7185,1640.952778,23-08-2019,9
7181,0,23-08-2019,5
7213,7739.386111,24-08-2019,13
7222,0,24-08-2019,22
7221,0,24-08-2019,21
7220,0,24-08-2019,20
7219,737.4916667,24-08-2019,19
7218,2457.286908,24-08-2019,18
7217,4301.944444,24-08-2019,17
7216,5905.719444,24-08-2019,16
7215,6935.358333,24-08-2019,15
7214,7525.264624,24-08-2019,14
7212,7230.097222,24-08-2019,12
7223,0,24-08-2019,23
7210,4396.855556,24-08-2019,10
7200,0,24-08-2019,0
7201,0,24-08-2019,1
7202,0,24-08-2019,2
7203,0,24-08-2019,3
7204,0,24-08-2019,4
7211,4585.127778,24-08-2019,11
7206,0,24-08-2019,6
7207,95.33611111,24-08-2019,7
7208,1484.302778,24-08-2019,8
7209,2676.662953,24-08-2019,9
7205,0,24-08-2019,5
7237,7799.612813,25-08-2019,13
7246,0,25-08-2019,22
7245,0,25-08-2019,21
7244,0,25-08-2019,20
7243,734.1253482,25-08-2019,19
7242,2504.754875,25-08-2019,18
7241,4224.161111,25-08-2019,17
7240,5833.655556,25-08-2019,16
7239,6929,25-08-2019,15
7238,7548.869444,25-08-2019,14
7236,7475.847222,25-08-2019,12
7247,0,25-08-2019,23
7234,5540.649025,25-08-2019,10
7224,0,25-08-2019,0
7225,0,25-08-2019,1
7226,0,25-08-2019,2
7227,0,25-08-2019,3
7228,0,25-08-2019,4
7235,6772.597222,25-08-2019,11
7230,0,25-08-2019,6
7231,337.5444444,25-08-2019,7
7232,1624.666667,25-08-2019,8
7233,3455.675,25-08-2019,9
7229,0,25-08-2019,5
7261,7641.141667,26-08-2019,13
7262,7549.144847,26-08-2019,14
7263,6951.955556,26-08-2019,15
7264,5861.330556,26-08-2019,16
